"","ACWI","IXG","EXI","FLM","IGF","GNR","IXN","JXI","RXI","KXI","IXJ","MXI","IFGL","IYR"
"2012-09-13",0.0173219371204127,0.0212550335035879,0.00999536845957705,0.015244197643117,0.0151348180432436,0.0237735280492997,0.014438103712739,0.0171910509389437,0.0119640823835727,0.0156582952758191,0.0111592513625789,0.0238777717975163,0.0137580157612973,0.0125262598191798
"2012-09-14",0.00688722330021285,0.00897279688500419,0.0130501479215046,0.0214525562888328,0.00277777956390235,0.0166145328559884,0.00946401583233225,-0.00397707858407514,0.0080080508033431,-0.00623392722188942,-0.00564264820037419,0.0246006903565164,0.0110603118333255,0.0047309372685822
"2012-09-18",-0.00146428224050554,-0.00763274204033992,-0.0039285430752094,-0.00721665443825703,-0.00531395461063511,-0.00725748028865869,0.000985985008394863,-0.00353899154313364,-0.00604637381186457,0.00609138939340248,0.00234907319672395,-0.00177835306749508,-0.00158604315563515,-0.00863229054358428
"2012-09-19",0.000627812095539415,0.0025507260206421,0.0039285430752094,0.00473403151467711,0.00280033787031897,0.00611505822990699,0.000844356931673396,0.00306784901380608,0.0125556181919455,0.00444355406977781,0.00312353838213575,0.00773698250215205,0.000317409937596214,-0.00464455101165218
"2012-09-20",-0.00461313462259838,-0.00954050284784413,-0.00975617494536474,-0.0084873200443818,0,-0.00515711199322544,-0.00550110703886464,-0.000471364609246017,-0.0100318513943094,0.00254948142119282,0.00202508052694128,-0.0129284282954023,-0.00477176028697635,-0.0117826136545034
"2012-09-21",-0.000630715883412236,0.00233535837106835,-0.000377145016727365,0.00525066839520827,0.00279251787167345,-0.00479893425063249,0.000848296389057701,0.00258976012900591,0.00302013652379785,-0.000134021309588839,0.00682384781914269,-0.00146496323099043,-0.00351381929979633,0.000303859011758334
"2012-09-25",-0.00910926752253527,-0.0103481638387697,-0.0104494158743411,-0.0103811541227765,-0.00869204967756954,-0.0136268411899914,-0.0128978572165304,-0.00422238487984838,-0.0121870161032431,-0.00807215468828915,-0.00231821446837888,-0.0148373147858365,-0.00902067972593112,-0.0216881530222954
"2012-09-26",-0.00640480413187872,-0.0114123920517444,-0.00805373480709681,-0.0110045896210744,-0.00621470926781775,-0.00727848201897308,-0.00971092492485326,-0.00471254406537192,-0.00700677907219571,0.00121498496215278,-0.00620830800510319,-0.00995872860425084,0.00355354920865825,-0.00202350446506117
"2012-09-27",0.0108638836086641,0.0144809652137456,0.014146670640478,0.014561503940242,0.0101495091731265,0.0160598829699707,0.0160373299215992,0.00377181022365214,0.00649574933617814,0.0051137239683543,0.00914380644370016,0.0183213797818809,0.0150426904368448,0.00543859626603727
"2012-09-28",-0.0108638836086641,-0.0144809652137456,-0.013954159329844,-0.0122481755727786,-0.0112836176020275,-0.0136934847053602,-0.00820325532752086,-0.00779500817190293,-0.011136926554256,-0.00781569805208537,-0.010078385950977,-0.0122330809146254,-0.0118231126396569,-0.00217189039765664
"2012-10-02",0.00255319287633915,0.00023693875244124,0.00229445607352341,-0.0010198879007457,0.00365836907245454,-0.000390167777091666,0.0037556016986624,0.00590390190500534,-0.00103305794311392,0.00552524820499922,0.00246647265474209,-0.00234074676346374,0.00224251255278007,0.0113894670610888
"2012-10-03",-0.000425079708844756,0.00378340484406037,-0.000764233892756039,-0.000765599118676796,0.0016839745770092,-0.0101981664399191,0.00287935701379549,0.00376028645193882,0.00309597770512759,-0.000672178555926273,0.00368833981983929,-0.010094298363633,-0.000640204887423668,0.00309789590999543
"2012-10-04",0.00867822146556518,0.0152245592011164,0.00799547377619758,0.0144470894459308,0.00921150965594508,0.00765835849068086,0.0035875764962281,0.00538075926831194,0.0141531904667485,0.00870327512830205,0.00779284255411739,0.011599692977609,0.0117779492978793,-0.00340821398851343
"2012-10-05",0.00126369014289329,0.00116157522643512,0.00472903557952975,0.00201106151237962,0.000277816365170658,0,-0.00718807005241739,-0.000233345001642071,0.00101540032417002,0.00119912078854423,0.0030395160178962,0.00116929771946328,-0.00094981802296612,0.00387207174711968
"2012-10-09",-0.0123484643404064,-0.00891187886992295,-0.0135124332089318,-0.00969148110892259,-0.00756200214636582,-0.0043213581292294,-0.0152428570491265,-0.00587752955670506,-0.0121524816068126,-0.0101986928005884,-0.0121009365110956,-0.0104677639932014,-0.00510856794272252,-0.00497668212228319
"2012-10-10",-0.00321854156179802,-0.00401275175531968,-0.00808007474151173,-0.0100451585167756,-0.00394366708298355,-0.00830208365997187,-0.00860284154689417,-0.00212439593645541,-0.00535268479938811,-0.00486750555405635,-0.00773518708298582,-0.00612872194137282,0.000320051210925598,0.00124649439635949
"2012-10-11",0.00386100865745931,0.0103530336499027,0.00366336088858876,0.00722211031827236,0.00338123737186935,0.00869570696755373,-0.00178917596558037,0.00424428838032753,-0.000866025861695263,0.00148980863202652,0.00155183147219429,0.00884058801012255,-0.000640204887423668,0.000155702608332753
"2012-10-12",-0.00171416369378719,-0.00563381771825622,-0.00211925712686245,0.00307929419606134,-0.00112580929425343,-0.00671275965906037,0.00253372219906733,-0.00259159056582536,0,0.00270306962800948,0.00232324119055427,-0.00492068524901512,0.00415402418722,-0.00436886324484931
"2012-10-16",0.0120700247759529,0.0127184047607836,0.00968392643268023,0.0136988443581618,0.0100307333090908,0.013110450970061,0.0175880248234241,0.00723203898620906,0.00990783643055426,0.00427979789279576,0.0120053109698413,0.0201382875446958,0.00943699988741331,0.00495971258472405
"2012-10-17",0.00775766549094214,0.0121047498345015,0.00977818998163515,0.0117722085884999,0.0132196912803395,0.0115965737149404,-0.00655931219911743,0.00948532270714653,0.00930554045924925,0.00412866005661083,0.0013585933103375,0.0143507617470524,0.00810730976349605,0.00154487903427647
"2012-10-18",-0.00271881376303318,-0.00136301702156016,0.00280295427836874,0,-0.00631263246269453,-0.000768935062876785,-0.0128046491573759,-0.000230282096584933,-0.00202292719019503,-0.00840845794940659,-0.000754546176295889,-0.00081920214297071,-0.00716848947861237,0.00983110836705503
"2012-10-19",-0.0154060238148155,-0.016502781123835,-0.0180761841410715,-0.0148002199861406,-0.00718433595792156,-0.0121893741022512,-0.0229240692533441,-0.00995263394195556,-0.0149611767194502,-0.0105093934123488,-0.0129151685038194,-0.0160267783985004,-0.012907467094077,-0.00983110836705503
"2012-10-23",-0.0164340482322749,-0.0145852799700421,-0.0154450586719426,-0.0214732177067347,-0.0153142349730424,-0.0206639252591212,-0.0149493157750067,-0.016610511745156,-0.0149783294368557,-0.0144141739572037,-0.018651793119739,-0.0278822227322406,-0.0135541870176832,-0.0101207559091625
"2012-10-24",-0.000430477837038978,-0.00116672513526739,-0.00327206528099566,0.00361104338738816,-0.000842105312922392,-0.00159204013725933,-0.00381068977255072,-0.0035448459665397,0,0.000273897564023962,0.000311138770400454,-0.00187537349312716,0.00853220533938659,0.000782166641362991
"2012-10-25",0.00493934215850755,0.00396132406628302,0.00327206528099566,0.00308483535121029,0.00392377185033022,0.00714430504527774,0,0.00307292524046154,-0.00121496153103795,0.00668716241541301,0.00527460112120881,0.00832700877461612,0.00939562188974374,-0.00470220302143609
"2012-10-26",-0.00343347976789143,-0.00887648902309124,-0.00115362443096023,-0.00463082895982891,0.000559284130909887,-0.00138517881057743,0.00122100137269499,0.00212189163664211,0.000347282517815906,0,-0.00123858198215299,-0.00186330197045326,-0.00374766210023969,-0.00567198621620157
"2012-11-01",0.0132593901532032,0.0168342497312666,0.0154274081567189,0.0124572603695561,0.00806568132849383,0.00609099043953876,0.00875213071251757,0.000941619655261405,0.0130586048113868,-0.00108962146438518,0.00713956160137208,0.0120342418411772,0.0146717162777397,0.0006245121202193
"2012-11-02",-0.00832004799469566,-0.00872766219827792,-0.00492611833605583,-0.0119457514069965,-0.0119828659680348,-0.0136083354345282,-0.0123962282768799,-0.0108825299216209,0.00238704290667346,-0.0056030211496072,-0.00791868123564221,-0.0140541045040026,-0.00528197592790036,0.00622376367159827
"2012-11-06",0.00320547341464339,0.00987492236190768,0.00941449243122516,0.01325535594794,0.00561011289076685,0.00789581678106188,0.0076987322664781,0.00649587271544538,0.00340831959118404,0.00600520434407148,0.00358060630078327,0.0107239633629757,0.00896589713064655,0.00234064240434684
"2012-11-07",-0.0133163479761809,-0.0259273782561364,-0.0198738442248483,-0.0207248047134643,-0.0194893896469281,-0.0192561781210276,-0.0249708467826366,-0.0179051480735035,-0.0104319030681008,-0.00984556018178484,-0.0175580619716138,-0.0127475728225024,-0.0114534606024481,-0.00562677320751526
"2012-11-08",-0.0104326092928835,-0.00989873743741443,-0.0125037697148254,-0.0143212967156212,-0.00945701273710586,-0.00663652511200441,-0.0124109566981598,-0.00858163903304598,-0.0131512537431249,-0.00980467703904786,-0.00889600783393796,-0.0129121739580746,-0.0128468005283051,-0.00960712956537968
"2012-11-09",-0.00087431699558671,-0.00118497466170631,0.00116076623596229,0.00157232736795221,-0.00375018469230382,-0.00363857284390834,0.00420594124189666,-0.0089043378336342,-0.00366460579379346,0.00124817989993264,0.00239062987391669,-0.00376906391023457,-0.000315407667021095,-0.00332884511248555
"2012-11-13",-0.00503669081845315,-0.00663038185598852,-0.0029021980320092,-0.0135370348548638,-0.00930780425448496,-0.00834610442667483,-0.00452242486182275,-0.00401103571100636,0.0012236694123704,0.000276701717315753,-0.00349984448875773,-0.00362038150806487,-0.00632713278107255,-0.00238834601229954
"2012-11-14",-0.0128150229233515,-0.0102687469496532,-0.0122820532126662,-0.00455337602037531,-0.00733248629155492,-0.0200275094895246,-0.012424473736008,-0.00503652537840038,-0.0170914212430633,-0.0116879026363295,-0.0104125890724607,-0.0253620939832784,-0.00764578429943352,-0.0204532454063129
"2012-11-15",0.00111123469597052,0.00191846581622857,-0.00570474646371144,0.00508770678382264,-0.00442543870205814,-0.00271483929926841,0.00189723377067086,0.00126151145782449,0.00549403242823399,-0.00238212121332193,-0.0040338901009358,0.00106232304608067,0.0060577261603818,-0.00505669456915747
"2012-11-16",0.00354767556127067,0.00143643788165582,0.00393778811648327,0.00240096153753866,0.00354191633564582,0.00188028886485192,0.0031540792588487,0.0025182586967234,0.006693701230299,0.00517737111162653,0.00483871911822309,0.000353857045447548,0,0.0120287536180887
"2012-11-20",0.000217084555286018,0.00163838538697414,0.001542615037879,0,-0.00116380577581676,0.00163232029714599,-0.00384823071682039,-0.00298805003198233,0.00395291397248787,0.00247015358206237,0.00412830055989222,-0.00069060776225438,-0.00376175992189198,0.00590348742843094
"2012-11-21",0.00325062589840908,0.00210255888694411,0.00327017700296484,0.00314136383983366,0,0.0024434954124759,0.00430902482681006,-0.000498877535914044,0.00751883241402762,0.00246406695515855,0.0022158920114812,0.00172562596746939,-0.000314119682180536,-0.000636537258920988
"2012-11-27",-0.00556627427332179,-0.00716683220180014,-0.00227229789118288,-0.00387047315848221,-0.00458322200168704,-0.008649354937873,-0.00391095564687127,-0.00172520067435267,-0.00454278563691624,-0.000404940276843568,-0.00345423486808727,-0.00780988689496986,-0.00310655732906095,-0.00537550701536382
"2012-11-28",0.00684641099603889,0.00254895283414003,0.00567109270381616,-0.000258564965887942,0.00658179511517876,0.00684520490455309,0.00556099727227455,0.004921269774806,0.00939919642087261,0.00927239056216411,0.00908100807560253,0.00255341018808064,0.00558487334352797,-0.00174533959418621
"2012-11-29",0.00658805910596172,0.0110472930195025,0.00582653654737619,0.011569739547411,0.00653875819409011,0.00898837570467537,0.00448632425867324,0.00587373201209385,0.00516538680770751,0.00480385231264524,0.00714399683809308,0.0153524736183659,0.00432232843355074,0.00648993176212365
"2012-11-30",-0.000423728819899161,-0.00206209260835566,0.00542006746933943,0.00178776704492334,-0.00113410842890094,-0.000795703244688362,-0.000746324387205455,0.00365363943157915,0.00431178114120723,0.000798403236024647,-0.00185873659462565,-0.00469878360742371,0.00399693076302521,0.0039367029819255
"2012-12-04",0.000212201592308059,0.00414079266603151,0.00468297193742684,0.00277883215319319,0.00198778994886561,-0.000200340579654679,-0.000149309444099188,-0.00366435001449172,-0.00332060740119289,0.00106453769201575,0.0046410974395803,-0.000507657173098863,0,-0.00125450855405251
"2012-12-05",0.0048682496401109,0.0102775827582402,0.00391681933182353,0.00277113163855347,0.00452873686553446,-0.00321091987691569,-0.0100548607301425,0.0126460829279211,0.00249148870681726,-0.000665203244112789,0.00215849605852902,0,0.00244723279064907,-0.00267106765768776
"2012-12-06",0.00274117198528012,0.00181611854684638,0.00501347257515894,0.00150829591188506,-0.000282445984083335,0.00621182239902618,0.00721373732369202,-0.00776326072660982,0.00132626014135351,0.000266134399441675,0.00138514835536352,0.00792383813813036,0.000305483429899667,0.00877198607283702
"2012-12-07",0.00168314788315982,0.00317029251038869,0.00277443995595972,0,0.000282445984083335,0.00159680672651907,-0.00224870794106291,0,0.00182074038547331,0.00517551417348372,0.00307125548541443,0.00552626375011833,0.00790998952349131,0.00404669812930969
"2012-12-11",0.00523068459045994,0.00564654238821038,0.00238641691960861,0.0123427881428788,0.00535137173417288,0.00710903467910606,0.0102717687647234,0.00654468461373181,0.00825768523898152,-0.000396746682450377,0.00897139750964371,0.00678754364841794,0,0.00124185051662984
"2012-12-12",0.00208463698591332,0.00583877697383262,0.0020148372051052,-0.000245368667652457,0.000842341759759613,0.00608143119989002,-0.00207561230929532,0.00265412147601118,0.00147916864836173,0.00132187725791599,0.00121028759100295,0.00460906165728936,0.00362319236942055,-0.000620732484239106
"2012-12-13",-0.00563852386636832,-0.00313972000466789,-0.00495277541822281,-0.00319528353463294,-0.00224782336849483,-0.00686883281537565,-0.00461138786676063,-0.00410479871301161,-0.00708696826917077,-0.00357308657786426,-0.00957090480986089,-0.0047740645452139,-0.00392571846460354,-0.006697322751684
"2012-12-14",0.000209402157607563,0.00201952273282924,0.00513574129559702,0.00638038974321065,0.00393038125281908,0.00216386432420901,-0.00628180348692808,-0.00169512088053514,0.00181773164154375,-0.000530433641928951,-0.000305343513823608,0.0109954336622939,-0.0279202059883286,-0.00125097748917824
"2012-12-18",0.000207835395115374,0.0151383122476685,0.0122700925918147,0.0201832896532697,0.0110310834322735,0.0100912946401905,0.0148414715895795,0.00652885888246368,0.0112534825382795,-0.000806018313384449,0.00733051541625507,0.00537591911319613,0.00462892355613542,0.0102104847456674
"2012-12-19",-0.00374766210023969,0.00220701921410527,0.0012733062202388,0.0082909393557955,-0.000844238125280228,-0.00231973813670638,-0.00221222713921332,-0.00289645387145665,0.001296596616009,-0.00323058566070245,-0.00932514592029676,0.000162456340215833,-0.00462892355613542,-0.0136372793763044
"2012-12-20",0.0081022568507545,0.00899819524605405,0.00525792164092209,0.00611478857314207,0.00505477066162374,0.00540437524614301,0.000737952952093224,0.0024142937849696,0.00226500663085272,0.00175119597524631,0.00383230330297657,0.00728335339110853,0.0162605208717803,0.0113258521972659
"2012-12-21",-0.00872823496196196,-0.0114261845196153,-0.00671326117376037,-0.0139301036631343,-0.00730956304871322,-0.0200259438560306,-0.0114253041938257,0,-0.0092540639302694,-0.00485699821522712,-0.00706282684170301,-0.0100487069223822,-0.00457527105882916,-0.00309023731704894
"2012-12-27",0.00125812555911953,-0.000663056715639598,0.00438036838387301,0.0028395665080776,0.000849497431802515,0.00469760112250883,0.000150251671832358,-0.00121669317844209,0.0057334910114335,-0.00109051264896554,-0.00170476600760061,0.00437779377728642,0.00487063367754992,0.00124165777243679
"2012-12-28",-0.00757260665396498,-0.00776832227531088,-0.0122768376586406,-0.0121242421815699,-0.00624647119071264,-0.0113905394926412,-0.00723766730023012,-0.00954135678810797,-0.00869499366950244,-0.00684278022421747,-0.0104468089717846,-0.00730700661218187,-0.00700901848506508,-0.00606769656242445
"2013-01-03",-0.004291413554387,-0.00300816728776265,-0.00444880171420525,-0.00809908395673054,-0.00664822393288,-0.00780881979623826,-0.0081065875329891,-0.00673727283731784,0.000318268621400719,-0.00882476645543662,-0.00122324174274446,-0.0130330807678307,-0.0149837984634105,0
"2013-01-04",0.004291413554387,0.00963708068838809,0.0062227954382692,0.00301589371385713,0.00581960905326406,0.00628992829481012,-0.00480805180632604,0.00697705224141565,0.00333571908065888,0.00535763403171252,0.00731710581706668,0.00284091100160389,0.00271370587159625,0.00606797978375617
"2013-01-08",-0.00492611833605583,-0.00427533785040213,-0.00983995773852264,-0.00651013691955127,0.000558347306521156,0.000575208528945659,-0.00529490867894289,0.000972999347014447,-0.00701869207645966,-0.00201328837885573,0.00166704592671874,-0.00906134488710464,-0.0102813122159215,-0.00196508263673945
"2013-01-09",0.00349183881551296,0.00555438300452193,0.0100179728702789,0.0106729551419322,0.00139450587373302,0.00344432028224428,0.00235675466279606,0,0.00207883660057373,-0.00094092351857622,0.00588814262522241,0.00207386211363403,0.00907721815111717,0.00377558403654543
"2013-01-10",0.0106058509953253,0.0137524647101417,0.00815462770936648,0.0151170996088106,0.00887908164113016,0.0112072594824095,0.00878868993772652,0.00678461531514296,0.00953902304675935,0.00976923125854956,0.0101843024929984,0.0128257636566218,0.00869701088367014,0.00240891414290179
"2013-01-11",-0.000405844161414759,0.000210106104355567,-0.00141342779714648,-0.0054707225570052,-0.0027662534928905,-0.00264800608673932,0.00320326424164907,-0.00096641708415568,0.00379027617378114,0.00226139105349876,0.00104252001399896,-0.00599654629457635,-0.00568948981971529,-0.000150387247444428
"2013-01-15",-0.00081201790901142,-0.00105030993795729,-0.00141317811895103,0,0.0019420175336391,-0.00246375562890799,-0.00689202816067525,0.00338737318816307,0.00313824202326529,0.00344645091936879,-0.00297707870968456,0.000317158264631523,0.00389396927559549,0.00464455101165218
"2013-01-16",-0.00121926452820631,-0.00421230614417212,-0.00371912232458449,0,-0.00416609406899582,-0.0049457966518176,0.00528325267658314,-0.00435730536895562,-0.00141099027877534,0.00158667228844678,0.0011918952543315,-0.00684116899301213,-0.00299401421260459,-0.00104688561120447
"2013-01-17",0.00688959158829405,0.00610207048609457,0.00935989173207652,0.0013708021337786,0.00582768403865508,0.0081664113518598,0.00496423854923123,0.00290697879130919,0.00890283115758184,0.00737136416644546,0.00992674274864846,0.00366505071242162,-0.000299895038984754,0.00224198584307977
"2013-01-18",0.00141257212470203,0.00104832801298116,0.00420979397381505,-0.00388883024688225,0,0.000756286668681661,-0.00262505619605946,0,0.000310945276136287,0.000131138941896758,-0.00132772756836275,0.00222434155899442,-0.00210178729226262,0.00595417061234826
"2013-01-23",-0.0014088761513289,-0.00376727109428465,-0.000174718267239804,-0.00527826813506094,-0.00220446493242665,-0.00394848684468441,0.0100240542992092,-0.00554285067745264,0.00108940949222713,0.00379705857186963,0.00338111310712019,-0.00394104711248033,-0.00390919156675906,0.000147655961877824
"2013-01-24",0.00181104788407715,0.00668759023271592,0.00366268831895766,0.00504935660836603,-0.0024858457767083,0.00376081676812712,-0.0161752160491622,0.00313668974755021,0.00774717230827093,0.00130599470045123,0.00629070906345319,0.000631612211113186,0.00660663063678202,0.00118046346893852
"2013-01-25",0.00621306738597083,0.00602223811567804,0.0064208463544162,0.00297177038915741,0.00771353686778209,0.00374672600160864,-0.00014691838710057,0.00624401644413641,0.00967675164837178,0.00844764267298981,0.0085675395188165,0.00488151508679824,0.00119653020557253,0.00412068279912425
"2013-01-29",0.00639490588584746,0.00559181326577818,0.00449283631162967,-0.00159326311159314,0.00328048407916182,0.00806380365789838,0.00396388979709883,0.0105088141696275,0.000767518650003574,0.00632464192806648,0.00926200542952049,0.012163486193197,0.00329983800255551,0.00190546045193773
"2013-01-30",-0.00319234109897293,-0.00310270183751093,-0.00535916227762101,-0.000911577091383453,-0.00136556077481442,-0.00543123350267161,-0.00161302183224876,-0.00333174986926377,-0.00107469112976499,-0.00141633964319166,-0.00158581450374751,-0.0051948168771041,0.00626961301359552,-0.00926817962043636
"2013-01-31",-0.00300210372576437,-0.000621697253471609,-0.00416884397403372,-0.00847171638019528,-0.00109379283532807,-0.00263257015522678,0.000146745909721524,0.000714881479271234,-0.00338513940736629,-0.00361430624510373,-0.0030344651562686,0,-0.00417537141048063,-0.00578079131504783
"2013-02-01",0.0089794078342238,0.00743497848751806,0.00970040518320836,0.011203958517068,0.00654488292089583,0.00955689837350526,0.00920184686157821,0.000952381024367899,0.00889985926587666,0.00837040493350738,0.00720983656674967,0.011923580235182,0.0050678301935001,0.00666718522742027
"2013-02-05",0.0066271956580275,0.00918203446063037,0.00610130019617738,0.00539084863487638,0.00633174861420782,0.00339111101157652,0.0139186189546088,0.0053204478588742,0.00710757009432239,0.0103440280999276,0.00983946586860807,0.00126422267153981,-0.00362538161431702,-0.0013326425308291
"2013-02-06",0.000600300168101864,-0.00187129693862476,0,0.00140154192528863,0.00164518819668835,-0.000376222728290188,-0.000436585905210229,0.000241167250656371,0.00353493029280738,0.00167084416481789,-0.000576119848860301,0.00268117816954749,0.00120992150271348,0.00177646234727113
"2013-02-07",-0.00400882477138742,-0.00563499351863772,-0.00243605479788123,-0.000233453952268814,-0.00356800158954851,-0.00907207129265908,-0.00349956612626467,-0.0024142937849696,-0.00122812419489193,-0.00179948634676652,-0.00781027979488513,-0.00822399068170743,-0.00484849434662138,-0.00474426390235916
"2013-02-08",0.00540812534953661,0.00854438875457797,0.00139275788530302,0,0.00329399144945874,0.00530203855211786,0.00887084999884191,0,0.00566747323847583,0.00179948634676652,0.00737797198499646,0.00617432500551907,0.00666063618954782,0.00990765960350437
"2013-02-12",0.00379431308935541,0.00763598798550991,0.00329033113544153,0.00764689162459975,0.00273747775658917,0.000379218813797433,-0.00274388214611054,0.00432173541802783,0.00152718416975794,0.00141306465801971,0.00159063008014737,-0.0015832808880587,0.00513053788745399,0.00586254060743752
"2013-02-13",0.00219014522588523,0.00102743253669768,0.00689182603792116,0.00735973883208008,0.00245733912051493,0.00397313927257681,-0.000144623617289064,-0.000958772844298572,0.000915192254239194,0.00217990725549733,0.000144477353426709,0.00726242535216937,0.00180451176785867,-0.000438500335901537
"2013-02-14",-0.00199084278377049,-0.000821861562595227,-0.000515242604786081,-0.00321322287023174,-0.0054689772626455,-0.00189000245260962,-0.000868181214999986,-0.00891250028111523,-0.00412497720338045,0.000128081972637695,-0.00115640371372017,-0.00236239183811637,-0.00331076299404653,-0.00395517984292848
"2013-02-15",-0.00159553284745728,-0.00577202179712222,0.000171777033832754,-0.00877401149389678,-0.0038461585874785,-0.0060721249187492,-0.00115874868121857,0.00096735194967934,-0.000459382903722272,-0.00205128277055788,0.00173410448079814,-0.00585120669927264,-0.00181050139980643,0.00117353688105126
"2013-02-20",-0.0105568155005438,-0.012937853739575,-0.00975116784780372,-0.00872766219827792,-0.0090473543796854,-0.0247732304074266,-0.0128791303399058,-0.0043248505661917,-0.0143557749469458,-0.0034231412190513,-0.00529745672957205,-0.0247760420994378,-0.00902261759963707,-0.0084808228738078
"2013-02-21",-0.00925373732734025,-0.015413760694782,-0.00984719022082459,-0.0151077829919721,-0.00912995690385721,-0.0107517407549582,-0.00863020056968544,-0.0111381296741948,-0.00849622782908543,-0.00114365601130384,-0.00734820682708737,-0.0177490279765093,-0.00879993541000701,-0.00781311559138409
"2013-02-22",0.0096541377330901,0.0121011282659258,0.012422519998557,0.0118730297092631,0.011605546120308,0.00763586676374262,0.00906704076593012,0.0140234406443844,0.00417989617012715,0.00860873780962468,0.00720464211504712,0.012031459513306,0.00395437777648366,0.00854706057845878
"2013-02-26",0.00589732263300169,0.00191062578024992,0.0104859401911401,0.00826743813759201,0.00643628918411387,0.00355872261699419,0.00691738721220236,0.00634767756383425,0.00830921140386298,0.00639551936910543,0.00363082237518064,0.00780022210660114,0.0122064377954976,0.00876742372129691
"2013-02-27",0.011891705185374,0.0147371088194972,0.0151831764213899,0.0218715093407025,0.0116473862491819,0.0127465202596175,0.00759793251854735,0.0118544995345484,0.0145693835635141,0.00660823347707673,0.0109574337388105,0.0116691273994576,0.0141547311328609,0.00766400214096397
"2013-02-28",-0.00140350900231967,-0.000836295260951303,-0.00325872855053699,-0.00299642957861135,0.00220325068471716,-0.00234100770197365,-0.00247759363057209,0.00264200946283877,0.00199830978802762,0.000126654423574735,-0.00100423220547796,-0.00458566149131912,0.000896727006734377,0.000146810541260756
"2013-03-01",0.00100270739374819,0.00041823505419325,-0.00137527957038497,-0.015587148195102,-0.00551725537475489,-0.00685940955089315,-0.000437860329552286,-0.00384523425004346,0.00214756947088901,0.0030349036951538,0.00572493334041457,-0.00493665639730434,0.00684832213508102,0.0019065782705816
"2013-03-05",0.00915793778476592,0.00974201921821027,0.0119211221034439,0.0180438404518197,0.00219178169934375,0.00748919543003312,0.0132930724953466,0.0047449673842257,0.0125864122708386,0.00612081106479856,0.00959239969143955,0.0112695922582313,0.00147907141296288,0.00767841512464074
"2013-03-06",0.00257298509093307,0.00329489589685261,0.00186046565291953,-0.00185960072185276,-0.00136930050150452,0.00626347712200426,0.00258027666094307,0.00023665838472775,0.000602591160144605,-0.00224411015509851,-0.000140400140630881,0.00640659275471123,0,-0.00375940292390542
"2013-03-07",0.0027635232747536,0.00471747362415176,0.00202565903161656,0.00116265563614393,0.00218998171293361,0.000390167777091666,0.00171649305483434,0,0.00195591727140787,0.0028665813859039,0.000842105312922392,0.00179959148771403,0.00412979937987545,-0.00362818771126427
"2013-03-08",0.00334547197787849,0.00632332550598314,0.00403904958395085,0.00486844592049929,0.000820008246030568,0.0027269202718041,-0.000714847410525188,0.000473148814126301,0.00987145317826243,0.00236186323978682,-0.000280622984863754,0.00195950421940871,-0.00353878281420839,0.000581395365214732
"2013-03-12",-0.00471513643713317,-0.0050746074595005,-0.00285690472442557,-0.00255724886540998,-0.00493016610785846,0.000387972846767504,-0.00729356111304202,-0.00712253723319911,-0.00401995628081586,-0.00210905108882375,0.00153770911686646,-0.000649667068489457,-0.00709222830949185,-0.00362503115736512
"2013-03-13",-0.000590958354635518,-0.00183318108166075,0.00134544251712221,0.00116319659503539,-0.00578275052191213,-0.00505542589426256,0.00129097055869654,0.00142857167152588,0.00372273529482658,0.000496647638716041,0.000139674558505831,-0.00407000968829685,-0.00267260738147668,0.000290486567039672
"2013-03-14",0.0055020771539831,0.00953644236496842,0.00619923238567655,0.00695090843089075,0.00879851702964141,0.00505542589426256,0.00628753143104177,0.00616700246737212,0.00103988719168058,0.00618737278985559,0.00445931619676543,0.0029320757282294,0.0135855603976336,0.00535883677955606
"2013-03-15",-0.000392003141044928,0.00121089823070397,0.00166889224315803,-0.00161756245552791,0.00273373598353199,-0.00330257706684822,-0.00356760992027549,0.00377626127295905,0.00103880694954128,-0.00209941417030102,-0.000278125436364185,0.00227457449812629,-0.00234948713070793,0.000433244284342216
"2013-03-19",-0.00336734001456884,-0.00843713205387431,0,-0.0138159322070632,0.00192228536469097,-0.00771746187142863,-0.00258064659349255,0.00592348610337767,-0.00465641096691449,0.00470822329285525,0.00265827368849259,-0.00990761076666935,-0.00773353051242553,-0.00711953606610738
"2013-03-20",0.00692044284457394,0.0076171238078433,0.0040180867721471,0.0184563117635657,0.0100997173502644,0.00376722959664733,0.00629652910268952,0.00541879050055671,0.011675031580503,0.00603859127450423,0.0107012347734452,0.00496607542703842,0.00595417061234826,0.00581566047392101
"2013-03-21",-0.0108965912242134,-0.0076171238078433,-0.0102444426043844,-0.00813485020627613,-0.00163087831744546,-0.00714998080765561,-0.0120552550662678,-0.000705135767846699,-0.00986997693877267,-0.00542073521530639,-0.00707501043724168,-0.0106242699202292,-0.00804653425121371,-0.00333987096201405
"2013-03-22",0.00793654959573642,0.00535862782678675,0.00370682817035384,-0.00116754245603756,0.00947617758501984,0.00457393658116123,0.00417837939517529,0.0100597409350671,0.00659079677572727,0.0102010348128525,0.00900844564801417,0.000834097971454284,0.00715566559541214,0.00609050606581274
"2013-03-26",0.00653791333269327,0.00723966343371973,0.00625477485026327,-0.000703317342319654,0.0046202011796499,0.00577748394594035,0.008041398874993,0.00891396941575451,0.00626680654356004,0.00868453871220254,0.00964992324305225,0.00319892519613418,0.0121285320499451,0.00741336340883869
